No,PERCLOS,MAR_Std
1,0.0519758098504792,0.013650998405757
2,0.0447765327047999,0.0192219524837622
3,0.0486498966833732,0.0174513834683127
4,0.0491866931469633,0.0165752713485431
5,0.1089139676412519,0.0208749404603445
6,0.0498300907422475,0.00832159817949
7,0.0445978324918755,0.0403768056352342
8,0.0437018335886745,0.0214181722941019
9,0.0473102310274023,0.0104709780896386
10,0.1388996570460877,0.0288937216856104
11,0.0527803997618591,0.0213364293372132
12,0.1618724293185921,0.02077038608022
13,0.2976906218579396,0.029137640154152
14,0.0495073829314996,0.0188323079491551
15,0.0977903079763999,0.0204147248487697
16,0.0399108589318435,0.0209404950621076
17,0.3558129651113312,0.018318330374233
18,0.0447552372746951,0.0243515390419979
19,0.2437258949355893,0.0202705378784073
20,0.1065868193697744,0.0220806009008376
21,0.0962509873301791,0.0144620714307454
22,0.178312614937706,0.0166764473612731
23,0.1882255356984476,0.0194021744699318
24,0.1678041578978074,0.0192223569693753
25,0.1004119250119386,0.0183372101231088
26,0.4380227572952126,0.0204833614951664
27,0.1604425830699464,0.0181065026470818
28,0.0533146238413237,0.0100782177351749
29,0.342590582968507,0.0158046011997164
30,0.2233075513589545,0.016513384652958
31,0.2935346884298708,0.0153729166167281
32,0.1560762567212442,0.013873503907614
33,0.5098441284284768,0.0190352079257546
34,0.1448977318388968,0.0188649530523532
35,0.2441560920769733,0.0207256047948984
36,0.6350306415899841,0.0180081432539804
37,0.0520743278085068,0.0233932905941857
38,0.1980671645163211,0.0190139933926799
39,0.0456301529470426,0.0239524190778997
40,0.6144189825788083,0.0117148499844095
41,0.0544591171837852,0.0218476429955434
42,0.1522395726417097,0.0171159520427036
43,0.105730040784363,0.013774606896347
44,0.0469488426587673,0.0135229273040141
45,0.0461420629662701,0.015300861549216
46,0.0419343037573159,0.0145698343133644
47,0.1839274931802293,0.0188050147648149
48,0.1504040132134319,0.0218561429512572
49,0.045858375861465,0.0184599453857679
50,0.1955708211007045,0.0170856917402949
51,0.5081653262913621,0.0164720551449506
52,0.0479115793574362,0.0160742377339146
53,0.0501070557899053,0.0173558963743113
54,0.0434822000733382,0.0393451452740331
55,0.046465263506813,0.0149614629031797
56,0.2277295698036001,0.0140435229679491
57,0.0495457786938043,0.0163101629529032
58,0.0509467115203841,0.0149545853349938
59,0.3536846883042422,0.0211399248795123
60,0.0553214500374194,0.0097724535016624
61,0.3352993328203586,0.0171642139451236
62,0.2067065101530682,0.0168146166089287
63,0.1525803743242906,0.0151740387147855
64,0.2598664582484065,0.0212678476737067
65,0.3239946473470494,0.0162037157333835
66,0.0988445001830834,0.0183800416878132
67,0.0433691498743267,0.0214078725287876
68,0.0988664119811188,0.0282952136255017
69,0.1359634188906136,0.0198850940966321
70,0.1281941548031356,0.0284902110790377
71,0.0499460265776225,0.021687130301273
72,0.2988885652705185,0.0257955832026737
73,0.0501840483829677,0.0206255117627618
74,0.2130241330498826,0.0193531925330207
75,0.1067999626439445,0.0153060760967046
76,0.2185762136895259,0.0166765223176336
77,0.0454898420521523,0.0139081966214261
78,0.0436991410553698,0.0185067929906726
79,0.0448233779500789,0.0232419932094649
80,0.0453594042206724,0.0220852837349797
81,0.0498912102852582,0.0119255097195203
82,0.0485845922091755,0.0167171161171435
83,0.0900562201424563,0.0312239144813501
84,0.0743452029759686,0.0493504216734302
85,0.0434606399297868,0.0450995591935031
86,0.0471486485958529,0.0221072542876402
87,0.0909918717204951,0.0216613734890465
88,0.1991258166617653,0.012865571905763
89,0.2057093404785903,0.0207862928701134
90,0.265990187405936,0.0138098453477761
91,0.3648646967712091,0.0153425709897128
92,0.1507958506602188,0.0180718266467507
93,0.150793594210102,0.0158460197668805
94,0.0334245312290313,0.014793471501012
95,0.3239589622889914,0.0172666185089505
96,0.1027192290939262,0.0196671363950007
97,0.1060387431439561,0.0189705611411946
98,0.0484249753217716,0.017017847331037
99,0.0548883060296841,0.0163627635378868
100,0.2815876227291272,0.0192898773847727
101,0.2675279266618923,0.0168932891659381
102,0.0515915728980665,0.0160477582326299
103,0.0530800178704201,0.0196135635907414
104,0.0474141547427368,0.0204555505070415
105,0.104565450046738,0.0212915052324377
106,0.1544547042154107,0.0150146880968158
107,0.0510066681757608,0.0131061240102422
108,0.0986831644903724,0.0168916464960066
109,0.4140696463654771,0.0175184773644272
110,0.098596083396981,0.0250708052036485
111,0.1117418709991961,0.0185714850738327
112,0.1447497753414914,0.0138090170014506
113,0.0489928981033658,0.0209750324672519
114,0.0493851609138555,0.0176083247980491
115,0.0883625240798033,0.0142541714925324
116,0.1337402244446632,0.0190046049709718
117,0.0947354726605075,0.0140506556007335
118,0.0465035019115708,0.0183142432926878
119,0.0959643815259816,0.0180766833129759
120,0.093682498657126,0.015644513608361
121,0.1094728557538305,0.017277855862445
122,0.1371003395053084,0.0120975798332946
123,0.0425273163781793,0.0138325346541251
124,0.0405331062024137,0.0145347577827668
125,0.0450002754521151,0.0178519348932767
126,0.146864690272824,0.0165566937008488
127,0.1503991121820958,0.0213798480248973
128,0.0919846884608347,0.0113722647812327
129,0.0474976102956624,0.0151426511926522
130,0.3802477730139173,0.0175893766277258
131,0.1585244209476279,0.014691316309151
132,0.0496860144927671,0.0133259950494106
133,0.0429398400622988,0.0102977810902771
134,0.5405296790332724,0.0200684672136691
135,0.4080926632617417,0.0160178649489515
136,0.2626896843913054,0.0211535265293916
137,0.3263915662008825,0.0203761437860861
138,0.2161375521643224,0.0280795433199024
139,0.2934298719373741,0.0155851452558732
140,0.2201430118800624,0.0184269573951744
141,0.1714620483426417,0.0128107277996376
142,0.3581473011573926,0.0153833678022349
143,0.0844801672337211,0.0158787420905212
144,0.050968439401446,0.0204604656217992
145,0.1700000374334985,0.0188131807454489
146,0.231550649538065,0.0208797243484481
147,0.1056849840587089,0.0176985730859512
148,0.1727710254402372,0.0180068881174855
149,0.2719171178667018,0.0127327980207802
150,0.0503920737294324,0.015569954783539
151,0.047064452372497,0.0106377198452918
152,0.1600534461128518,0.0145894787434376
153,0.0520462811702654,0.0178058204158944
154,0.2117337068927233,0.0051897172811654
155,0.2122003719826176,0.0141721898283688
156,0.255293357717781,0.0134161337977953
157,0.0473261433821491,0.0136128974045102
158,0.1083992522503327,0.0187886715996683
159,0.21820227880488,0.0180562365056465
160,0.4566909726206875,0.0189424199325373
161,0.3538363285111698,0.0198977843519242
162,0.2759038841265968,0.0198595017940097
163,0.0509983900429023,0.0233626210137672
164,0.4692636294178585,0.0180413555907101
165,0.1585366145746038,0.0214188679398478
166,0.0497617649824761,0.0186163511148488
167,0.0524204113311552,0.0191233803299634
168,0.0504651129194377,0.0194704025472283
169,0.0984695884881863,0.0191229541960676
170,0.1040154216800105,0.0124589541699226
171,0.2241998077798115,0.0159001414556245
172,0.2690056795392284,0.0202516070584367
173,0.3502921001201167,0.0121411070396539
174,0.2898666752348752,0.0201953101154116
175,0.4692158215253637,0.0138053184941556
176,0.7489153722757036,0.0207454181365381
177,0.4002685140713575,0.0151506697954519
178,0.0934411189693751,0.0207975762514068
179,0.1673759686392311,0.0170526579347074
180,0.0530511235016458,0.0164727649270967
181,0.1622830072181997,0.0091799872715246
182,0.1593679404730086,0.0198850472144971
183,0.1142865166327064,0.016175245599737
184,0.1018827361628805,0.0139974745202844
185,0.0507581797567921,0.0197080843705967
186,0.2051525674912629,0.0267892991410745
187,0.0568903971744638,0.0121954028696806
188,0.404465613480525,0.0199981770637133
189,0.0530446449710618,0.0183323914139382
190,0.4044599083835711,0.0170752247513192
191,0.1154986411053837,0.0171517299711557
192,0.0517201977441335,0.0107922512724513
193,0.106754552363764,0.0134950537635741
194,0.0517172636984746,0.0176006641285064
195,0.1021632638218043,0.0189919399112635
196,0.0492876605170995,0.0186570305865072
197,0.0507633403859188,0.0134202456887389
198,0.1075328698312118,0.0157385582063088
199,0.1701917360332932,0.0082766376464838
200,0.2133063783256441,0.0180012480998065
201,0.1130092150636388,0.0144298700537414
