No,PERCLOS,MAR_Std
1,0.0421104951883218,0.0129284674960338
2,0.0963506278789374,0.0181492667946383
3,0.0682994188819644,0.0177180178671814
4,0.063314872538415,0.0162035073292034
5,0.0139172425491581,0.0161059466574095
6,0.0592783464778389,0.0188092107437577
7,0.0416972701452338,0.0113460559708513
8,0.0650662590329849,0.0173500206779862
9,0.0869889921860619,0.0137322258963975
10,0.0608877609104538,0.0141847755768397
11,0.4033850255141014,0.0172276914008471
12,0.0279040835183458,0.0210374580730197
13,0.0591975266491951,0.016614505030996
14,0.0676059052138504,0.0123646935351517
15,0.0870344519445911,0.0179309229777428
16,0.0567391149925625,0.0199667876355744
17,0.0844528682180647,0.0226997831384438
18,0.0404839695733412,0.0141809182898613
19,0.0922972202184442,0.0187307985956778
20,0.1192045964661227,0.0173989350996166
21,0.1066924267166177,0.0141246132899959
22,0.051952061496932,0.0143330044473951
23,0.1167387618392461,0.018117726092536
24,0.1630802632495061,0.0176002074264618
25,0.1020796880905978,0.0130998194256315
26,0.1624641871103594,0.0210607963071917
27,0.0221064550723955,0.0167652626865074
28,0.0796647572812002,0.0158687720127033
29,0.0628756677188789,0.0149331754471394
30,0.1750772009339047,0.0184117145442663
31,0.0205310789535208,0.017363510178043
32,0.0453812474945915,0.0208707548905825
33,0.0454623926654506,0.0184662865954028
34,0.0845752067807891,0.0128919526782723
35,0.022911163195205,0.0188988157493748
36,0.0626438866775992,0.0127431053624419
37,0.0220089366650713,0.0110123823420011
38,0.1055794836611724,0.0173259711269376
39,0.0220624969098237,0.033446790786691
40,0.0194023668420922,0.0302883983834484
41,0.1144806225803485,0.0176834601474756
42,0.2509670279563189,0.0176196902752044
43,0.1051624433366428,0.0194639793387727
44,0.1300522098279303,0.0196108046335576
45,0.1685259675973592,0.0114396027661178
46,0.1379883598667847,0.0140330473324759
47,0.03871909932175,0.0128693352475426
48,0.0452292449291778,0.0173191291062159
49,0.0216568249521736,0.0324080162129843
50,0.0207968295002742,0.0197581237174978
51,0.044072083558056,0.0424647266945116
52,0.1131621550608403,0.0171705524368659
53,0.0218773352840625,0.0177926788870077
54,0.0419710770372683,0.0181572804549308
55,0.0424217382133919,0.0152092788498216
56,0.1016547128407564,0.0195479286871062
57,0.0788472559072223,0.0203003157015117
58,0.0383871796745564,0.0163533881163891
59,0.0394653459198466,0.0148763009693907
60,0.0426831818417833,0.0083803031034334
61,0.0222731568003685,0.0363637215450319
62,0.1923623673925498,0.0373234577001349
63,0.2394803743700841,0.0198917350895286
64,0.0609948702049048,0.0202259961752754
65,0.1060494623836486,0.0179165121551393
66,0.1412362800499212,0.0204381217038898
67,0.0968016396176104,0.0163538322142435
68,0.0638547741297526,0.0147646860148437
69,0.0185770672784692,0.0184968780553859
70,0.0212550366317421,0.0153890521953888
71,0.1463376849596768,0.017940787563848
72,0.0785200654448096,0.0172177337708217
73,0.0530718540972017,0.0138920158156188
74,0.0193502903025085,0.0221485688700206
75,0.018034571960377,0.0204472454150871
76,0.022824536691474,0.0172727443355935
77,0.0449382822023355,0.0221619463633533
78,0.0224742359805438,0.0182168259349518
79,0.1977851371093897,0.0207606031161143
80,0.2060761716244002,0.0318106516636378
81,0.1294202302591522,0.0171612330293073
82,0.0225632370119391,0.0372712617144004
83,0.0670542383583005,0.0226732557188305
84,0.048471048991992,0.0134432670410564
85,0.091128304007165,0.0167767921892134
86,0.1576665300404919,0.0151165399590702
87,0.1004427372869895,0.0196826663612456
88,0.0342933423568363,0.0204221428313468
89,0.024990289231347,0.016993581897106
90,0.024342992890221,0.0140996823495915
91,0.1073027458396437,0.0170039879108836
92,0.2623475710016199,0.0159545405639489
93,0.4991942511679385,0.0217054171009427
94,0.0421177195375403,0.0162866940545739
95,0.0237519800049917,0.011473550852544
96,0.0225263852591726,0.0182589463320534
97,0.0220169334962142,0.016465219242686
98,0.0211970563461131,0.0180259666409186
99,0.0236551074952952,0.0193053501042462
100,0.0224385336907199,0.0279737299795257
101,0.0240786279515991,0.0163695435070791
102,0.069352770911917,0.0171413976489244
103,0.0494588226473658,0.0156449497938737
104,0.0719129773415685,0.0136493969680656
105,0.1099380770361837,0.01747640527486
106,0.1055531263253193,0.0188449074699843
107,0.0817878554801055,0.0173208593807152
108,0.03519186731152,0.0138746333052814
109,0.0618498735216399,0.0215622882876949
110,0.0211146250752742,0.0287883306498892
111,0.0208048811933115,0.0267843142604509
112,0.0419155028065545,0.0150039944493098
113,0.0633939816988805,0.0178701996720288
114,0.0966851625332254,0.016772430542776
115,0.0651757276733361,0.0162699422247569
116,0.0816988732880447,0.0184680149401417
117,0.0233276494028162,0.0180434148120379
118,0.0360039204981275,0.0155427991690152
119,0.0433330555227288,0.0155231978263257
120,0.0219577453761699,0.0131417268461659
121,0.0392721853141471,0.016995456289133
122,0.018696372157905,0.0164870639356654
123,0.020514492630109,0.0141398821189452
124,0.0396390664855912,0.0128640449267071
125,0.0623538973772843,0.0136204113843638
126,0.0647718458913206,0.0167264606491088
127,0.0342585381347227,0.0203306732749226
128,0.0451723518772018,0.0187546577049252
129,0.0186620310489283,0.0178911793648124
130,0.021640197244601,0.0184100921630199
131,0.0212642593437321,0.0167595111659614
132,0.0168650828168684,0.0200835924230081
133,0.0523861859350258,0.0166165725375546
134,0.0677419312040859,0.0336843545092471
135,0.0611419973807497,0.0216670570152013
136,0.0228552914858732,0.0151687303663983
137,0.1093397824912733,0.0143417901456405
138,0.1032334129412852,0.0184593479070626
139,0.0972760384370262,0.0154218359227713
140,0.1063719400861721,0.021637528988837
141,0.1660474303533715,0.0157781937622311
142,0.295100000992039,0.0187290855730791
143,0.2191356049739134,0.0153476213586792
144,0.2148155225383529,0.0145718212731817
145,0.1544021871992976,0.0179521053526819
146,0.101614601822217,0.0186255084223006
147,0.1244285372495853,0.0147664111681363
148,0.1058827586471114,0.01531369548289
149,0.0408994232817887,0.0440345824337921
150,0.0740409559503644,0.0186326679495041
151,0.0807818891386739,0.0184270186901004
152,0.1555420536685309,0.0188567798436689
153,0.3523049983114155,0.012063308934031
154,0.1554168826083281,0.0180278262049125
155,0.0657591144074727,0.0153649521828864
156,0.04330907755939,0.021357668623366
157,0.0215630017410324,0.027643964855999
158,0.0199551117304558,0.0190442046164549
159,0.0228686291258511,0.0213128999590662
160,0.0643761876627446,0.0156490907946031
161,0.0649836207013746,0.0171235205632894
162,0.0711844989852103,0.0156497145273068
163,0.086673540203488,0.0202895617406174
164,0.151805433235494,0.0161417865072184
165,0.0182486382116949,0.0148786304532515
166,0.0435606915549364,0.0131338357833542
167,0.03754167833363,0.0141492380383444
168,0.022675489303671,0.0167157463191073
169,0.066174317624442,0.0192408643220119
170,0.0388421187310545,0.0243808227461522
171,0.069614792506662,0.0193072534123542
172,0.1031071450702718,0.0163216217915077
173,0.0221140068981393,0.0194199022367915
174,0.0442456869528084,0.0176931194130695
175,0.0421628952731413,0.0129197607197199
176,0.0405126475608558,0.0152779285585173
177,0.0475904026646188,0.016357310772286
178,0.0968922335444542,0.0214688592459238
179,0.0212838706398066,0.0243601374374651
180,0.1411727537669512,0.0145120518191401
181,0.0404459354253017,0.0133989948203759
182,0.0219602532669198,0.0167944124934723
183,0.0191498888165813,0.0182464175753745
184,0.0206096019867079,0.0273033360362468
185,0.0221504289895133,0.0225785813423585
186,0.0178878675818622,0.0191016897877892
187,0.0229103619372136,0.0318436467689566
188,0.0234901446834078,0.0291390576832234
189,0.0224109376694155,0.021594387061755
190,0.0216443503295122,0.0237828935093797
191,0.0576350137191589,0.0202995521845045
192,0.066810099820781,0.017384758914799
193,0.0352140400719233,0.0189486333732167
194,0.0457332148521548,0.016418323847405
195,0.0218915228369102,0.0135340042156522
196,0.0220785485540119,0.0152293960037481
197,0.1063150779196681,0.0176492075230456
198,0.1262615101028956,0.017634286953027
199,0.1157227231988641,0.0229868878354336
200,0.0200463328154909,0.030233598016449
201,0.1172695801824405,0.0247568747223527
202,0.0215610829796526,0.0225819715563057
203,0.1136653449567607,0.0234409842857659
204,0.0723909739157894,0.0156579695834475
205,0.1168292641398327,0.017603124325929
