Frame,Openness,MAR,Kelas
1,0.5359848484848485,0.4540256392702265,3
2,0.50625,0.4078340353693884,3
3,0.5132575757575758,0.4304047950370612,3
4,0.5992424242424242,0.4580441152620633,3
5,0.4772727272727273,0.4099180245918029,3
6,0.3106060606060606,0.4553750234582143,3
7,0.3093434343434343,0.4566620020681669,3
8,0.3361742424242424,0.4774308436244784,3
9,0.346590909090909,0.4567583878596104,3
10,0.2804487179487179,0.4438069215531757,3
11,0.3229166666666667,0.4637157566187979,3
12,0.315340909090909,0.4380597416766286,3
13,0.313034188034188,0.4390731277131771,3
14,0.3159722222222222,0.4604294378784548,3
15,0.2272727272727273,0.4236527288233921,3
16,0.2613636363636363,0.4427443841892946,3
17,0.548951048951049,0.4511070995476807,3
18,0.5416666666666667,0.4835840256314342,3
19,0.53125,0.4801084200152925,3
20,0.4128787878787879,0.4617362347921978,3
21,0.471969696969697,0.4568561299698315,3
22,0.3143939393939394,0.4361836742049634,3
23,0.3409090909090909,0.3922322702763681,3
24,0.3875,0.5240755167999173,3
25,0.4257575757575758,0.4753906377360451,3
26,0.4386363636363636,0.4821416810371413,3
27,0.3964646464646464,0.4604294378784548,3
28,0.5643939393939394,0.4447464857503297,3
29,0.4886363636363636,0.4567583878596104,3
30,0.3295454545454545,0.4603436903259055,3
31,0.4393939393939394,0.441125569320463,3
32,0.5189393939393939,0.4404931323077323,3
33,0.4166666666666666,0.4414404192906321,3
34,0.28125,0.4588211116400636,3
35,0.3295454545454545,0.438747000297688,3
36,0.3113636363636363,0.4380597416766286,3
37,0.3166666666666666,0.3760044020285236,3
38,0.4895833333333333,0.4753906377360451,3
39,0.4068181818181818,0.4979096052308038,3
40,0.3143939393939394,0.4180745445328199,3
41,0.5196969696969698,0.4757401040965343,3
42,0.34375,0.4361836742049634,3
43,0.4431818181818182,0.4975466239611567,3
44,0.3433712121212121,0.414648146627787,3
45,0.3039772727272727,0.3904053750620289,3
46,0.3020833333333333,0.4149263019513433,3
47,0.3458333333333333,0.4122530259717193,3
48,0.3181818181818182,0.4080441152620633,3
49,0.3054924242424242,0.393369771273382,3
50,0.5,0.4359538531562537,3
51,0.2805555555555555,0.393369771273382,3
52,0.5568181818181819,0.4570319221117618,3
53,0.31875,0.3936799462691154,3
54,0.5840909090909091,0.4786386004446138,3
55,0.5681818181818181,0.4577612079837097,3
56,0.5681818181818181,0.4372731263274806,3
57,0.5795454545454546,0.5242621172129336,3
58,0.2977272727272727,0.3936799462691154,3
59,0.2954545454545454,0.4026089536336387,3
60,0.4659090909090909,0.478754793380718,3
61,0.3181818181818182,0.4334496370057079,3
62,0.3477272727272728,0.4334496370057079,3
63,0.3219696969696969,0.4334496370057079,3
64,0.3060606060606061,0.3689883688639485,3
65,0.3068181818181818,0.4334496370057079,3
66,0.2755681818181818,0.4334496370057079,3
67,0.2931818181818182,0.3936799462691154,3
68,0.31875,0.4394726950554239,3
69,0.3208333333333333,0.4149263019513433,3
70,0.3276515151515151,0.4156191686045953,3
71,0.3352272727272727,0.4155954698918103,3
72,0.2977272727272727,0.4080441152620633,3
73,0.3413461538461538,0.4372731263274806,3
74,0.3081439393939393,0.4238553093158666,3
75,0.3298611111111111,0.4362046773057483,3
76,0.3060606060606061,0.4149263019513433,3
77,0.3068181818181818,0.4451336846702716,3
78,0.2869318181818182,0.4334496370057079,3
79,0.2727272727272727,0.393369771273382,3
80,0.2840909090909091,0.4304047950370612,3
81,0.2840909090909091,0.4099180245918029,3
82,0.3104166666666667,0.420582411833253,3
83,0.3,0.414648146627787,3
84,0.2704545454545454,0.4109307695501557,3
85,0.2623106060606061,0.3721234155911541,3
86,0.2613636363636363,0.4149263019513433,3
87,0.2793560606060606,0.4109307695501557,3
88,0.3020833333333333,0.4427772573150798,3
89,0.271780303030303,0.4334496370057079,3
90,0.5272727272727272,0.4797769117717291,3
91,0.4636363636363636,0.4747419868122563,3
92,0.45,0.5005902146715543,3
93,0.4825757575757575,0.4733736785242921,3
94,0.58125,0.5036784007471251,3
95,0.5893939393939394,0.5222700327828642,3
96,0.3125,0.4149263019513433,3
97,0.5401515151515152,0.500616033851784,3
98,0.2840909090909091,0.4334496370057079,3
99,0.2954545454545454,0.4334496370057079,3
100,0.3020833333333333,0.3904053750620289,3
101,0.3285984848484848,0.4303529028249406,3
102,0.2899621212121211,0.393369771273382,3
103,0.3053030303030303,0.4149263019513433,3
104,0.3094696969696969,0.3908353791278134,3
105,0.3333333333333333,0.3721234155911541,3
106,0.2990530303030303,0.3936799462691154,3
107,0.3270833333333333,0.3887359240683289,3
108,0.2990530303030303,0.4149263019513433,3
109,0.2727272727272727,0.4149263019513433,3
110,0.2727272727272727,0.4402185205244567,3
111,0.284090909090909,0.4079797885666993,3
112,0.2604166666666666,0.4078340353693884,3
113,0.3166666666666666,0.3743940974039791,3
114,0.3104166666666667,0.393369771273382,3
115,0.3636363636363636,0.4057175637965821,3
116,0.475,0.4130305827600202,3
117,0.4659090909090909,0.4768243832675787,3
118,0.4159090909090909,0.4768243832675787,3
119,0.3795454545454545,0.4270275072698917,3
120,0.5333333333333334,0.5026906776504246,3
121,0.4331439393939394,0.4333934710166217,3
122,0.4727272727272727,0.5220902261559285,3
123,0.4227272727272727,0.4768243832675787,3
124,0.4636363636363636,0.4982952102358273,3
125,0.45,0.523171139991077,3
126,0.4954545454545455,0.4774560881557724,3
127,0.4477272727272727,0.5023167796860593,3
128,0.4704545454545454,0.4734192804805776,3
129,0.4818181818181818,0.4728232151394493,3
130,0.4659090909090909,0.5005902146715543,3
131,0.4590909090909091,0.475940902805247,3
132,0.4204545454545454,0.500616033851784,3
133,0.4772727272727273,0.4325519611024325,3
134,0.3928030303030303,0.4644299698531079,3
135,0.4642045454545455,0.4747419868122563,3
