Frame,Openness,MAR,Kelas
1,0.4621212121212121,0.41376412419281,3
2,0.4875,0.4149335022877216,3
3,0.4988636363636363,0.4354215282840205,3
4,0.4886363636363636,0.4354215282840205,3
5,0.4920454545454545,0.4337176193670038,3
6,0.4659090909090909,0.4349433899300134,3
7,0.4599999999999999,0.3760044020285236,3
8,0.4659090909090909,0.3915378484801346,3
9,0.4590909090909091,0.4380597416766286,3
10,0.4522727272727272,0.4337176193670038,3
11,0.4568181818181818,0.4172983717131936,3
12,0.4772727272727273,0.4365074794896781,3
13,0.475,0.4168255040979992,3
14,0.4975,0.4168255040979992,3
15,0.4772727272727273,0.3954901747657227,3
16,0.4564393939393939,0.4349433899300134,3
17,0.4772727272727273,0.4349433899300134,3
18,0.4636363636363636,0.4168255040979992,3
19,0.4886363636363636,0.4376407764540899,3
20,0.4393939393939394,0.4376407764540899,3
21,0.4305555555555556,0.4168255040979992,3
22,0.4545454545454545,0.41322477779186,3
23,0.4886363636363636,0.3960375662730495,3
24,0.4727272727272727,0.3960375662730495,3
25,0.4772727272727273,0.3958333333333333,3
26,0.5022727272727273,0.3954901747657227,3
27,0.5147727272727273,0.3958333333333333,3
28,0.5431818181818182,0.3960375662730495,3
29,0.5681818181818181,0.3960375662730495,3
30,0.5189393939393939,0.4004996878900158,3
31,0.4659090909090909,0.4168255040979992,3
32,0.5,0.4004996878900158,3
33,0.5113636363636364,0.3992242079377172,3
34,0.4876893939393939,0.4201636912819169,3
35,0.4886363636363636,0.4204996878900157,3
36,0.4977272727272727,0.4168255040979992,3
37,0.425,0.4615384615384615,3
38,0.3333333333333333,0.3802218958658833,3
39,0.4318181818181818,0.3802218958658833,3
40,0.5227272727272727,0.4376407764540899,3
41,0.5022727272727273,0.4168255040979992,3
42,0.5653409090909092,0.4163054471218133,3
43,0.5321969696969697,0.4168255040979992,3
44,0.5568181818181819,0.4163054471218133,3
45,0.5,0.4168255040979992,3
46,0.5181818181818182,0.3954901747657227,3
47,0.5113636363636364,0.3963811998008426,3
48,0.5386363636363636,0.3954901747657227,3
49,0.5113636363636364,0.4002059150403191,3
50,0.4431818181818182,0.3802218958658833,3
51,0.4772727272727273,0.4163054471218133,3
52,0.5,0.3963811998008426,3
53,0.4636363636363636,0.4001796721074812,3
54,0.525,0.3802218958658833,3
55,0.4977272727272727,0.4254748067435226,3
56,0.4886363636363636,0.4168255040979992,3
57,0.4727272727272727,0.3960375662730495,3
58,0.4886363636363636,0.3960375662730495,3
59,0.5227272727272727,0.4036419307359491,3
60,0.4886363636363636,0.4226515204281096,3
61,0.5590909090909091,0.4136151650095749,3
62,0.5511363636363635,0.3960375662730495,3
63,0.5022727272727272,0.4168528386291401,3
64,0.4848484848484848,0.3960375662730495,3
65,0.3545454545454545,0.3742809197602139,3
66,0.4479166666666666,0.4046898994336383,3
67,0.452020202020202,0.4254748067435226,3
68,0.4886363636363636,0.3950422897236489,3
69,0.5,0.41322477779186,3
70,0.4939393939393939,0.4376407764540899,3
71,0.4772727272727273,0.3960375662730495,3
72,0.5818181818181818,0.41322477779186,3
73,0.5454545454545454,0.4349433899300134,3
74,0.4659090909090909,0.3954901747657227,3
75,0.5375,0.3954901747657227,3
76,0.4636363636363636,0.4375,3
77,0.5159090909090909,0.4347826086956521,3
78,0.5454545454545454,0.4168528386291401,3
79,0.5,0.3746749024096319,3
80,0.5280303030303031,0.4136151650095749,3
81,0.5181818181818181,0.4172145331341759,3
82,0.5909090909090909,0.3958333333333333,3
83,0.509090909090909,0.3746749024096319,3
84,0.4977272727272727,0.4132564606182881,3
85,0.5568181818181819,0.3960375662730495,3
86,0.5113636363636364,0.4168528386291401,3
87,0.5681818181818181,0.4126536306249159,3
88,0.4863636363636363,0.41322477779186,3
89,0.5113636363636364,0.41322477779186,3
90,0.25,0.3755782578608322,3
91,0.2511363636363636,0.4168255040979992,3
92,0.4636363636363636,0.3954901747657227,3
93,0.5,0.3960375662730495,3
94,0.4727272727272727,0.3960375662730495,3
95,0.4772727272727273,0.4168255040979992,3
96,0.4761363636363636,0.375252658963165,3
97,0.5454545454545454,0.3755782578608322,3
98,0.4897727272727272,0.4166666666666667,3
99,0.5378787878787878,0.4347826086956521,3
100,0.5393939393939393,0.4380478664675093,3
101,0.4772727272727273,0.4168528386291401,3
102,0.4696969696969697,0.4376407764540899,3
103,0.4424242424242424,0.4168528386291401,3
104,0.5340909090909092,0.4132564606182881,3
105,0.553030303030303,0.4130434782608695,3
106,0.2833333333333333,0.4349433899300134,3
107,0.6,0.4349433899300134,3
108,0.3939393939393939,0.41322477779186,3
109,0.4696969696969696,0.41322477779186,3
110,0.4393939393939394,0.4349433899300134,3
111,0.4554924242424242,0.4168528386291401,3
112,0.4848484848484848,0.4168528386291401,3
113,0.478219696969697,0.4349433899300134,3
114,0.5,0.4136151650095749,3
115,0.5053030303030304,0.41322477779186,3
116,0.5454545454545454,0.41322477779186,3
117,0.4363636363636363,0.42164977432846,3
118,0.4431818181818182,0.4172145331341759,3
119,0.306060606060606,0.4168528386291401,3
120,0.3303030303030303,0.3960375662730495,3
121,0.4545454545454545,0.41322477779186,3
122,0.4848484848484848,0.4584560488101805,3
123,0.5037878787878788,0.375252658963165,3
124,0.4886363636363636,0.4168528386291401,3
125,0.4606060606060606,0.4349433899300134,3
126,0.4848484848484848,0.41322477779186,3
127,0.4606060606060606,0.4349433899300134,3
128,0.4848484848484848,0.4132564606182881,3
129,0.4848484848484848,0.41322477779186,3
130,0.4606060606060606,0.3915378484801346,3
131,0.4848484848484848,0.41322477779186,3
132,0.4575757575757576,0.375252658963165,3
133,0.4696969696969697,0.4337176193670038,3
134,0.4522727272727272,0.4120918088127256,3
135,0.296969696969697,0.4349433899300134,3
136,0.4242424242424242,0.41322477779186,3
137,0.3181818181818182,0.4349433899300134,3
