Frame,Openness,MAR,Kelas
1,0.3230769230769231,0.3930122119300043,3
2,0.2769230769230769,0.410840369142563,3
3,0.3307692307692308,0.4143054305697001,3
4,0.3076923076923077,0.4075486356386914,3
5,0.3307692307692308,0.3930122119300043,3
6,0.3121794871794872,0.410840369142563,3
7,0.3653846153846154,0.410840369142563,3
8,0.3153846153846154,0.4445420368325836,3
9,0.3596153846153846,0.410840369142563,3
10,0.3416666666666667,0.3930122119300043,3
11,0.4444444444444444,0.5455009703023526,3
12,0.4083333333333333,0.5664766488477655,3
13,0.4674145299145299,0.5420046398230564,3
14,0.4706196581196581,0.5244153396873404,3
15,0.4346153846153846,0.4337198317682021,3
16,0.5714285714285714,0.5025361650959014,3
17,0.4230769230769231,0.4444444444444444,3
18,0.5728021978021978,0.5000760199130772,3
19,0.5294871794871795,0.5019991796776263,3
20,0.5384615384615384,0.502938033344926,3
21,0.5219017094017093,0.5234167480852827,3
22,0.4514957264957265,0.4814928163810363,3
23,0.4523809523809524,0.4783806142063204,3
24,0.4538461538461539,0.5022017625123445,3
25,0.3680555555555556,0.5454545454545454,3
26,0.4961538461538461,0.5262704659925196,3
27,0.5133547008547008,0.5004406674375674,3
28,0.6057692307692308,0.5022792393577623,3
29,0.5715811965811965,0.5,3
30,0.5240384615384616,0.4615384615384615,3
31,0.5659340659340659,0.4570934258791401,3
32,0.4894688644688644,0.5218178384826273,3
33,0.4236111111111111,0.5268045304253641,3
34,0.5138888888888888,0.5,3
35,0.4736111111111111,0.4994340688622187,3
36,0.4916666666666667,0.5212466913156832,3
37,0.5138888888888888,0.475940902805247,3
38,0.5176282051282051,0.4774106157306619,3
39,0.5678418803418803,0.4433683864666135,3
40,0.3992424242424243,0.5013559799205384,3
41,0.5242424242424242,0.475940902805247,3
42,0.5448717948717949,0.4774106157306619,3
43,0.4833333333333333,0.4805469404106676,3
44,0.5237179487179487,0.4823603315349744,3
45,0.5897435897435898,0.480483150374191,3
46,0.5358974358974359,0.4774106157306619,3
47,0.4861111111111111,0.5039535675557953,3
48,0.5563186813186813,0.4779035540299988,3
49,0.5333333333333333,0.4600664326093679,3
50,0.5611111111111111,0.500132952305252,3
51,0.5106837606837606,0.4785883362408458,3
52,0.4679487179487179,0.4787512641900853,3
53,0.4861111111111111,0.5034286818849456,3
54,0.5138888888888888,0.4772727272727273,3
55,0.4727564102564102,0.5001556842007409,3
56,0.5208333333333333,0.4805469404106676,3
57,0.5208333333333333,0.4785883362408458,3
58,0.5341880341880342,0.4791666666666667,3
59,0.5319444444444444,0.4612179237427791,3
60,0.5173992673992673,0.4800705824004014,3
61,0.5181623931623931,0.4774106157306619,3
62,0.5027472527472527,0.4995280791775298,3
63,0.4679487179487179,0.5001099119814252,3
64,0.5527777777777778,0.4526114005339046,3
65,0.4569444444444444,0.4806707326961682,3
66,0.382051282051282,0.4605414626095394,3
67,0.4166666666666666,0.480753905383209,3
68,0.4339133089133089,0.500132952305252,3
69,0.4439102564102564,0.5281525212412378,3
70,0.4310897435897436,0.500132952305252,3
71,0.4583333333333333,0.4994340688622187,3
72,0.4524572649572649,0.4763503775975272,3
73,0.4375,0.4804647641296236,3
74,0.4375,0.4984442599692552,3
75,0.4027777777777778,0.4547437922563085,3
76,0.4282051282051282,0.4747419868122563,3
77,0.5181623931623931,0.4763503775975272,3
78,0.4924242424242424,0.4586501139095403,3
79,0.4861111111111111,0.4810949402144607,3
80,0.4166666666666666,0.5030460241686492,3
81,0.4013888888888889,0.5013621431348082,3
82,0.4134615384615384,0.4533069662946173,3
83,0.5042735042735043,0.5034445395901306,3
84,0.4791666666666667,0.504219593071508,3
85,0.5133547008547008,0.5034445395901306,3
86,0.4597222222222222,0.4785883362408458,3
87,0.4991452991452991,0.4994340688622187,3
88,0.4674145299145299,0.4806707326961682,3
89,0.4862637362637362,0.4802097581738764,3
90,0.4716880341880342,0.4984442599692552,3
91,0.4681818181818181,0.5244935206853033,3
92,0.4666666666666667,0.5013621431348082,3
93,0.45,0.5051501725041454,3
94,0.4791666666666666,0.5478104663835457,3
95,0.4193376068376068,0.5036307617034301,3
96,0.4791666666666666,0.4785883362408458,3
97,0.4375,0.475940902805247,3
98,0.473076923076923,0.475651494154494,3
99,0.4361111111111111,0.5480014677900413,3
100,0.475,0.4759777958638786,3
101,0.4097222222222222,0.5039535675557953,3
102,0.4027777777777778,0.4802097581738764,3
103,0.4263888888888889,0.5030607210434452,3
104,0.3833333333333333,0.5029094154425995,3
105,0.4284188034188034,0.5268045304253641,3
106,0.4930555555555555,0.460218130454479,3
107,0.4819444444444444,0.5023995754237339,3
108,0.4722222222222222,0.4773774956806735,3
109,0.3916666666666667,0.4617890709097232,3
110,0.4159090909090909,0.4600664326093679,3
111,0.475,0.4566350613415777,3
112,0.4444444444444444,0.4810949402144607,3
113,0.4933080808080807,0.4600664326093679,3
114,0.4513888888888889,0.4785883362408458,3
115,0.4871794871794871,0.5001144461899869,3
116,0.4652777777777778,0.4802097581738764,3
117,0.5083333333333333,0.4810949402144607,3
118,0.5055555555555555,0.5039535675557953,3
119,0.4652777777777778,0.5500142753744386,3
120,0.4513888888888889,0.4984056255340621,3
121,0.4979166666666667,0.4320029548120119,3
122,0.475,0.4763503775975272,3
123,0.4564393939393939,0.4802097581738764,3
124,0.475,0.5268045304253641,3
125,0.425,0.5283599174532199,3
126,0.5208333333333333,0.5000941869794462,3
127,0.5208333333333333,0.4784398290582274,3
128,0.5486111111111112,0.504219593071508,3
129,0.5358974358974359,0.4589211298563893,3
130,0.5,0.4774560881557724,3
131,0.4861111111111111,0.4194398060452868,3
132,0.5242424242424242,0.4747419868122563,3
133,0.4754273504273504,0.5250257818566141,3
134,0.5,0.5000941869794462,3
135,0.4888888888888889,0.5029094154425995,3
136,0.5121212121212121,0.5000941869794462,3
137,0.4621794871794872,0.4600664326093679,3
138,0.3854166666666666,0.4605290452279851,3
139,0.5277777777777777,0.4802097581738764,3
