PERCLOS,MAR_Std
0.0697078436865611,0.0169111714521571
0.0220805884255913,0.0160535663464046
0.0231435028540088,0.0203783646065001
0.0472373726486889,0.0202601320933108
0.1832110444714718,0.0224212568741324
0.0195125045582525,0.0127282236428684
0.0733569356676913,0.0134183567495401
0.3849784252110041,0.0134657381935259
0.0413494584905609,0.0114716266794615
0.3226539225739207,0.0195749967364121
0.1236937428500543,0.0229388400369813
0.3009320125814381,0.0168244166128205
0.1800201599208867,0.0152157676618276
0.729345634320696,0.0168388910110509
0.3565317883060152,0.0188386164260843
0.0718718760153874,0.0135805106903161
0.0949706930784706,0.0147370292092116
0.0465012204219086,0.0110755542163776
0.0250748527664109,0.013796342277937
0.0526191162212027,0.0108109427118231
0.0251643240460637,0.0120782530833842
0.1076685023101545,0.0159776211908535
0.1126922048287518,0.0144505724202372
0.071457875534799,0.0110666448648351
0.1085080489179091,0.0060317449660437
0.2534172787485129,0.0094786107496865
0.0727583744681312,0.0112264389974966
0.0456545128709851,0.0115592717240569
0.0247297945957899,0.0125338008503586
0.0257878673824011,0.0132409746048365
0.2419808474183803,0.0140969209160849
0.2146056052733326,0.0129848448575506
0.103609131331945,0.019346935633179
0.3135318988985178,0.016970144732433
0.6141517359684299,0.0143062855592241
0.4875115980582252,0.0140985611627027
0.1889262682465521,0.01033207534049
0.0513963684221559,0.0127726175522344
0.2718605214337259,0.0088117875266727
0.1469728646826542,0.0099715522741036
0.0245818794256337,0.0116603689246149
0.017857533883318,0.0081452955488778
0.1644100848349806,0.0068813757289806
0.0714544001815757,0.009995437169293
0.4300717297750085,0.0116280326969259
0.1043241397005649,0.010589757779706
0.1394059370832796,0.0101801088742643
0.1839356870673557,0.0125081405792196
0.3616930805056937,0.012512235745547
0.185238988425848,0.0092385295051214
0.3457411611235599,0.0105262144908784
0.0231530662005141,0.0072186564949726
0.1913986931193771,0.0114563109050073
0.2850735854538274,0.0115715060124102
0.4164348083279734,0.0123318178851
0.4627739399101592,0.0110440541995476
0.0199629333462182,0.0248217049902506
0.0460763109749227,0.0215573174760153
0.02130520704608,0.0330421540339109
0.0517411193081423,0.0184473553117426
0.0257159647751413,0.0126767039729775
0.0262884741713826,0.0263019347540664
0.1125700077892724,0.0281835859528768
0.1580806444998944,0.0194156982929678
0.0462508437496986,0.0149287569872683
0.0882474996663212,0.0269162612370373
0.2162584872478126,0.0112861237616037
0.0511696826334201,0.0135280624667018
0.0812043120752437,0.0147118113083261
0.2162108980292108,0.0155082103010185
0.051564598991562,0.0175729453842303
0.0235283586882683,0.0150935935465464
0.1255505942987194,0.0152801775016203
0.1669408016398086,0.0212310589855864
0.0934544473909349,0.026297789756656
0.4262826030481633,0.0225996477626145
0.0974016427179552,0.0332733215128911
0.0912945445453948,0.0347788985124767
0.2671458577572563,0.0479296435082982
0.0648473329913986,0.0315448028431618
0.2464338681885608,0.0164451761585247
0.1027853584705753,0.0181642060636963
0.0753826810369834,0.0200532598500962
0.0257924491229114,0.0185927342275631
0.025553927854943,0.0139059242152932
0.1088031717258097,0.0173747207091953
0.048686788777307,0.0147890593513891
0.1279172777240064,0.0228187814585119
0.2601966333743474,0.0153960727234419
0.0541981692835603,0.0128761975710371
0.2833075510485144,0.0125100102598527
0.4332029951165002,0.0135859475292843
0.2219196221745008,0.0135445761389538
0.1061994321538453,0.013938485248101
0.5083001930353838,0.0111476368531239
0.1813593327730119,0.0184653874590927
0.0458000034674886,0.0206117115011341
0.218321202162321,0.0121923652947315
0.0839177317764331,0.0135905559527085
0.1658686521824191,0.0201231132439417
0.0498441046190225,0.0170512660757913
0.0811112489779192,0.0163126937370828
0.1643942698358758,0.0180811576904128
0.0816615370877853,0.0218078626178662
0.1436580348318758,0.022756998326322
0.2209169909422435,0.0205535057705537
0.0497391713679944,0.022920084586596
0.326647930207342,0.0127580187762777
0.2406898276211572,0.0139793735512824
0.0440217689419744,0.0161901158690494
0.3821920639754972,0.0130341485176075
0.5867753807455728,0.0107554727171067
