PERCLOS,MAR_Std
0.0414702504256659,0.0287619626526745
0.0965190588095594,0.0196272312219735
0.0516196453464569,0.0158199814890421
0.0517203368805589,0.0134182305880763
0.0464114699983231,0.0213701085206568
0.0509223010468394,0.0142653455135491
0.5174781170616592,0.0113828124331509
0.2029255328920736,0.0178714757194658
0.1089562291480294,0.0176616696229261
0.0557642556348524,0.0172524615911865
0.2220951983323943,0.0149513248483055
0.1484668493174851,0.0083475788913461
0.231582187874014,0.0173155691894624
0.2520261937128863,0.0146331728375537
0.0529530879462819,0.0287988047366864
0.0477521325224812,0.0236175367386995
0.0969562330439779,0.0298671455103983
0.0451145657767844,0.0314035756677432
0.0898574508406925,0.0205736324729125
0.0440151155552264,0.0250828992657135
0.097094464488452,0.017148470030551
0.1639609346880776,0.0346739397506544
0.0473064765365024,0.0255224119208898
0.1516289768206472,0.0215318593206108
0.3573555475015112,0.020392393367153
0.2933588855536648,0.0165412953967918
0.2235966851346777,0.0131662151242706
0.0531570167458777,0.0149260685134563
0.210209078947963,0.0154179240163415
0.2669423226905864,0.0173571865067616
0.1739207408026951,0.0220986182909363
0.1093627282101535,0.0114039571809219
0.1450479690651154,0.0099341750764826
0.1076109392447157,0.0180922692934758
0.1463189158055083,0.0153320457151541
0.0480109435566715,0.0138017735658336
0.0562173236014929,0.0132521955624207
0.0490048006933405,0.0126696892008659
0.2218489910114101,0.0154743081573242
0.2237607863995371,0.0179169810268719
0.0996644396066894,0.0214293372260524
0.0469782541046712,0.0149553575078181
0.0503821405767911,0.0168232134644489
0.1553216631059659,0.0143097740749107
0.157190853463001,0.0236935116869197
0.155298755270903,0.0227544619647949
0.1389537302738397,0.0137425751185265
0.1038087570164201,0.0134081043402656
0.1448925845155594,0.014569539521322
0.0820678434752964,0.012387477057302
0.2498312120736918,0.015669103577553
0.3754885335187722,0.0232789471431075
0.2539785780177525,0.0240210584067209
0.4496127857191325,0.0124963373043236
0.1736345484839706,0.026392434923614
0.104226026903499,0.0171431793368276
0.2699312850643641,0.0116424173430633
0.0455428802969568,0.015717175100071
0.1518794675555818,0.0144702564104057
0.2613011677554556,0.0179463556593808
0.0511657272877723,0.0156952849627216
0.3250439318301218,0.0139078670825382
0.0547226443628894,0.0144096403131978
0.0466775878262885,0.0237676469976481
0.1487025013225925,0.0178165975543668
0.1482445753024871,0.0177373680293728
0.1620254175356756,0.0173469316386921
0.0484758825527635,0.0165821265834226
0.0516286077192433,0.0148039769648232
0.048266146067269,0.0097327917225151
0.0508078871104204,0.027494783638964
0.0420920024071434,0.0276942847797679
0.3736405329217652,0.0179424438530023
0.1045979496395734,0.0133917687338172
0.0456286340498977,0.0187626285382742
0.2252101818441668,0.0211521240156858
0.2820746538661463,0.0180227773849545
0.4084207430005933,0.01492717108589
0.3651035220896323,0.0159984632873035
0.4809507763501894,0.023108237891579
0.3721962580210108,0.0145177000893771
0.1604769914366186,0.0162947285689969
0.0868267200819544,0.0206260572307063
0.2007136601306571,0.0159874731232357
0.1392874163774998,0.0187136798686988
0.0928374685754699,0.0177556351442928
0.043233266484349,0.0225400868465258
0.0383653638814785,0.0190484692662172
0.0499433932139249,0.0193113830017106
0.0499613588084907,0.0228609866591507
0.0972869144443443,0.017834501675933
0.0405937521680355,0.0208623125818329
0.0394607176961079,0.0225032212790437
0.0984329531612435,0.02303752917512
0.1371696891111296,0.0454423939700696
0.0958528034864358,0.0321544464742937
0.3026587949946974,0.0193362137000526
0.1021268801231185,0.0252360050594216
0.1562368600046245,0.0176474426190209
0.0525694313546959,0.0178616638147008
0.2426478108895926,0.0218892053376601
0.145581015307901,0.014754672103782
0.099839065691172,0.0220018782816154
0.0981201484510096,0.0361446090616136
0.0987673961802371,0.023911922311533
0.0471230865327302,0.0224020134902616
0.0903999796987112,0.017326461959759
0.0995259018307399,0.0180768330400382
0.269882165586311,0.020838889562688
0.1877312525957246,0.0214133222446788
0.0958621041536135,0.022873287561128
0.4095336224050013,0.0341610986749499
