PERCLOS,MAR_Std
0.1414414688557654,0.0176113769338634
0.0750010180340961,0.0127499041911238
0.0483832632916631,0.0161585952725352
0.0681940688935063,0.0192173408790306
0.0851195598402893,0.0147385880602421
0.1629825491653504,0.0117489086827146
0.086544198502028,0.0148230543202441
0.0255915178925838,0.0117450312220916
0.0652041657206664,0.0177213215744224
0.0716570698631419,0.0107091879927073
0.0717311058847563,0.0152332984803675
0.0827497375985427,0.0143317643334588
0.0692273863046769,0.0108490763308152
0.1526093442693342,0.0123915766241313
0.0699607010123099,0.0131174015960109
0.0942292809780312,0.0150959361177597
0.0769242462970623,0.0196280371674537
0.0518285651308218,0.0159753417999528
0.0433100546841555,0.0096937694102209
0.1991023614422744,0.015274123956304
0.0785280661319775,0.0150997714863594
0.0849776229542988,0.0166374809042395
0.0626489581118602,0.0158690586060234
0.0645094705791523,0.0139759955940041
0.022447516499221,0.0090095745640492
0.0689621347350619,0.01597382444282
0.0406692764571279,0.0139179112943603
0.0778834653605312,0.0136250006151742
0.0209360323380345,0.0247623140263841
0.0725815160565653,0.0167250950932874
0.1354123308466329,0.014960388397261
0.039260213679121,0.0175064031973382
0.0449235698331854,0.0165243181155807
0.0506253108375726,0.0157071719448786
0.025372241326019,0.016326012897132
0.0243950847458798,0.0160928328684536
0.0448857053599996,0.0160020777764324
0.0674731567431821,0.0141468166772641
0.0643308607650582,0.0192427112284843
0.2106987080664544,0.0156380331027217
0.1777503251469287,0.0151343108286453
0.0396598912371328,0.0160603836968102
0.2680639997932852,0.0131051155096961
0.1872992352519251,0.0167570746299107
0.279798798035984,0.014947566239458
0.0870565437948522,0.0126949781310705
0.0283359445796576,0.0144705837750125
0.3525896293619556,0.0137927013517076
0.1449744233952393,0.0119169449201547
0.0251774937098096,0.0140930146312643
0.070809619659416,0.0161873055553897
0.0464504773138771,0.0113768329269933
0.0235402708570793,0.0164549128315779
0.1122543636697857,0.0164279945034462
0.0908379669252715,0.0097712768035772
0.0964291968605979,0.013433630503952
0.0758333566607775,0.0150999904673753
0.0663487904208326,0.0115202517430885
0.0986377058313194,0.0148147917040587
0.0228925498193025,0.0144826886207813
0.0474280432280229,0.0153308529970879
0.0238139153212809,0.0114379981508788
0.0240293206061482,0.0130877380418963
0.1263844528052854,0.0147078715532572
0.0218312503328119,0.01298423938429
0.0254225050769652,0.0153903141808483
0.0231856294637687,0.0163137587726429
0.0235333313920527,0.0140605343110546
0.0609028549160549,0.0157572500754928
0.0257763058690035,0.0171978848515945
0.0678017175941091,0.0145118694174825
0.0523217083915147,0.0124097996428925
0.020671459058024,0.014247592528837
0.0216680466448854,0.0114525118060166
0.0728692052256875,0.0129991783259304
0.02532280772917,0.0160297015392774
0.0502754183670709,0.0150941864507768
0.0483281447828999,0.0114243251769066
0.046995842523216,0.0141329044470832
0.048607233563933,0.0133459733008564
0.0498051403207078,0.0107139607146822
0.0610011810075512,0.0192096787391846
0.0453865660742445,0.0166155591219709
0.0473183967026862,0.0120655404983633
0.1989093616063308,0.0147633146376332
0.0454613430470262,0.0133559497999492
0.047113634372324,0.0120180523169325
0.0727697758256244,0.0112581005623482
0.0435116505397361,0.0161230760117901
0.0471882398867389,0.0135125192791616
0.0666272857153656,0.0157454751158113
0.1298169769889847,0.0146813131467619
0.0681700092187078,0.016462810785651
0.0496310987690665,0.0105349118618557
0.0481732513353974,0.0137746778241711
0.0837691000302573,0.0125367202491517
0.0652137999458503,0.0117029331545298
0.0891607130619099,0.0146985005402423
0.046403743433035,0.0154949448862183
0.0212623231998975,0.0146480671495242
0.0456407639099077,0.0144253412116825
0.0440471309021016,0.015325893876866
0.1920008365590242,0.0173335507525621
0.0690322068480813,0.0139636436488288
0.0218291755393893,0.0130109827319889
0.0680297356291336,0.0153042432713765
0.0411145979363415,0.0138141819679566
0.0245428923339632,0.016620827973649
0.0229421022631863,0.0130395724536165
0.1286320534146673,0.0366531752564931
0.2357890273524862,0.0184888625281423
0.0242062194483447,0.0139200535625622
