Frame,EAR,MAR,PERCLOS
0,0.3007063443228646,0.7565006542308802,0
1,0.3224201070556132,0.741335491261888,0.0
2,0.32005966443614076,0.7389296462882503,0.0
3,0.3853811069271442,0.7651035616275831,0.0
4,0.3704660373288915,0.6965950711789959,0.0
5,0.38018082212500826,0.7924076352334304,0.0
6,0.3119670101123631,0.7076655102969774,0.0
7,0.3434928442802565,0.7689024452012498,0.0
8,0.34230110819568815,0.6976555929000954,0.0
9,0.34230110819568815,0.7329198054676399,0.0
10,0.3101505114925428,0.7329198054676399,0.0
11,0.3145609569444129,0.7513078884070911,0.0
12,0.27238293473154007,0.34785957115805727,0.08333333333333333
13,0.2655253059080124,0.30229010957162916,0.15384615384615385
14,0.3640310743549008,0.40872975643217063,0.0
15,0.2758227575022396,0.3417285237198969,0.06666666666666667
16,0.3372936022910166,0.6486097175553167,0.0
17,0.29510365161381724,0.6316369181700069,0.058823529411764705
18,0.22599266224259074,0.4222043570575873,0.1111111111111111
19,0.22880684981717497,0.5048340290867283,0.15789473684210525
20,0.1917534242883079,0.6696512142334922,0.2
21,0.24946271328235858,0.4325724677714572,0.23809523809523808
22,0.2643112229659543,0.6354010752757854,0.2727272727272727
23,0.2852780119513635,0.31923212392107003,0.30434782608695654
24,0.2854734107699194,0.5988375622990989,0.3333333333333333
25,0.2809354674042718,0.6696512142334922,0.36
26,0.30114766537653914,0.5936226221065216,0.0
27,0.32459564035301075,0.7111792031060905,0.0
28,0.2958825955500345,0.34565834557318514,0.03571428571428571
29,0.3010830301329915,0.7726087617996815,0.0
30,0.32203979891498236,0.6790786215798169,0.0
31,0.2900478641519183,0.27241394347300846,0.03225806451612903
32,0.3296401981579441,0.4726251216905441,0.0
33,0.32440024153445485,0.3099597936953058,0.0
34,0.31022649249012846,0.33293433274257994,0.0
35,0.3203217900977234,0.5936226221065216,0.0
36,0.3230438722491046,0.7314551652855378,0.0
37,0.32268223271719587,0.7834539673934955,0.0
38,0.32203979891498236,0.7314551652855378,0.0
39,0.311506880777893,0.5721024186571705,0.0
40,0.3253837590987597,0.5855156756603185,0.0
41,0.27154927819211006,0.7329198054676399,0.024390243902439025
42,0.31150688077789307,0.7565361034130541,0.0
43,0.32440024153445485,0.754709407449055,0.0
44,0.24004474832710554,0.7120348375447508,0.022727272727272728
45,0.15824236971087152,0.7102081415807517,0.044444444444444446
46,0.1687947724249944,0.6937704065342777,0.06521739130434782
47,0.23598131870721323,0.7531345843710902,0.0851063829787234
48,0.23320102874974158,0.6949055094041546,0.10416666666666667
49,0.2930838455327668,0.7102081415807517,0.12244897959183673
50,0.319483957476954,0.7240038148012438,0.0
51,0.30678599553894814,0.6709350907184115,0.0
52,0.3091464381584206,0.7240038148012438,0.0
53,0.3228432882977005,0.7280734917407746,0.0
54,0.35840791387850923,0.6709350907184115,0.0
55,0.34749468760078916,0.6709350907184115,0.0
56,0.3493933001042482,0.6709350907184115,0.0
57,0.3325796180025363,0.6750047676579422,0.0
58,0.3460575448139578,0.7102081415807517,0.0
59,0.35365235522717964,0.6709350907184115,0.0
60,0.3870180407590807,0.7240038148012438,0.0
61,0.36367850728450474,0.6867029515485712,0.0
62,0.31479455532409584,0.7192430056746667,0.0
63,0.3474890960268934,0.730056307974577,0.0
64,0.3415942317767975,0.7175175088403289,0.0
65,0.3594194521615732,0.7389296462882503,0.0
66,0.3844398772479397,0.6750047676579422,0.0
67,0.3642008900403465,0.6205664790520253,0.0
68,0.3679195621071466,0.6609974682633932,0.0
69,0.3764152362040979,0.6867029515485712,0.0
70,0.3287806922140749,0.6605168182966021,0.0
71,0.3269230769230769,0.7772182946918007,0.0
72,0.3605769230769231,0.730056307974577,0.0
73,0.3354071632142691,0.6867029515485712,0.0
74,0.35625275793304645,0.6867029515485712,0.0
75,0.36728883679986124,0.6867029515485712,0.0
76,0.33575020142698253,0.6867029515485712,0.0
77,0.34615384615384615,0.6709350907184115,0.0
78,0.32641327633681216,0.7389296462882503,0.0
79,0.3224201070556132,0.7280734917407746,0.0
80,0.3830580385885357,0.63515061097912,0.0
81,0.4078413962831323,0.7240038148012438,0.0
82,0.35625275793304645,0.6709350907184115,0.0
83,0.400074580545176,0.7102081415807517,0.0
84,0.38496226000378153,0.7102081415807517,0.0
85,0.38496226000378153,0.7102081415807517,0.0
86,0.37175748468507575,0.6709350907184115,0.0
87,0.3872797194306033,0.6709350907184115,0.0
88,0.38069062271127296,0.634472028986589,0.0
89,0.38018082212500826,0.7102081415807517,0.0
90,0.4031521718531106,0.634472028986589,0.0
91,0.38018082212500826,0.6205664790520253,0.0
92,0.32262436496984204,0.6585807751155106,0.0
93,0.18256819900634574,0.6568912133406694,0.010752688172043012
94,0.22409093893321574,0.6298153444669362,0.02127659574468085
95,0.24653706500947725,0.6606553704464478,0.031578947368421054
96,0.30678599553894814,0.7102081415807517,0.0
97,0.28761187081776385,0.7175175088403289,0.010309278350515464
98,0.3493933001042482,0.7120348375447508,0.0
99,0.38049218938621654,0.6867029515485712,0.0
100,0.3910769444375214,0.6709350907184115,0.0
101,0.358037062857101,0.634472028986589,0.0
102,0.3499031006905129,0.6298353438920722,0.0
103,0.34415893231049877,0.6298353438920722,0.0
104,0.3848619748606337,0.594794785134405,0.0
105,0.36213002902384134,0.594794785134405,0.0
106,0.3504254834463547,0.7102081415807517,0.0
107,0.33974358974358976,0.7531345843710902,0.0
108,0.3624275651101308,0.594794785134405,0.0
109,0.32288023639008323,0.7102081415807517,0.0
110,0.39935494684619255,0.594794785134405,0.0
111,0.3434928442802565,0.6709350907184115,0.0
112,0.3205128205128205,0.6709350907184115,0.0
113,0.339233789157325,0.7102081415807517,0.0
114,0.34134615384615385,0.6298353438920722,0.0
115,0.3415942317767975,0.6709350907184115,0.0
116,0.3205128205128205,0.7102081415807517,0.0
117,0.32641327633681216,0.6709350907184115,0.0
118,0.3205128205128205,0.6709350907184115,0.0
119,0.3076923076923077,0.634472028986589,0.0
120,0.32641327633681216,0.6606553704464478,0.0
121,0.339233789157325,0.6709350907184115,0.0
122,0.3451342449813167,0.6235566909764945,0.0
123,0.3287806922140749,0.6691083947544124,0.0
124,0.22514564150796426,0.7102081415807517,0.008064516129032258
125,0.20864821461787053,0.6691083947544124,0.016
126,0.23666162004125874,0.634472028986589,0.023809523809523808
127,0.25508465528638496,0.5493216205752811,0.031496062992125984
128,0.2987076696992359,0.594794785134405,0.0390625
129,0.3096065674928906,0.5906863507798762,0.0
130,0.31651943219621326,0.5906863507798762,0.0
131,0.3096065674928906,0.5954072360188212,0.0
132,0.32641327633681216,0.7102081415807517,0.0
133,0.3076923076923077,0.7102081415807517,0.0
134,0.3287806922140749,0.634472028986589,0.0
135,0.3287806922140749,0.7102081415807517,0.0
