Frame,EAR,MAR,PERCLOS
0,0.4025452470562715,0.5555952394515289,0
1,0.4025452470562715,0.38348249442368526,0.0
2,0.3510495490185498,0.4287464628562721,0.0
3,0.3484848484848485,0.38348249442368526,0.0
4,0.2608780816604389,0.49194772333301334,0.25
5,0.4378565040968057,0.6043113282268087,0.0
6,0.4549199315965652,0.898152756691834,0.0
7,0.45789824036125726,0.6404650697863443,0.0
8,0.4569556360880538,0.39722978473968173,0.0
9,0.400074580545176,0.5032846217222653,0.0
10,0.3970218707432932,0.43354332467535744,0.0
11,0.3990776514985924,0.351762221941357,0.0
12,0.39745229300201224,0.30491836056815314,0.0
13,0.404796344325263,0.36622776601683793,0.0
14,0.27196361559730853,0.416227766016838,0.07142857142857142
15,0.35250465814487686,0.38541019662496845,0.0
16,0.36071614679472097,0.31622776601683794,0.0
17,0.3556305003338006,0.45537789670983475,0.0
18,0.3966531795779414,0.38541019662496845,0.0
19,0.39461834110817606,0.4369384441354927,0.0
20,0.36620698220596,0.36622776601683793,0.0
21,0.41522739926869984,0.5385735250918674,0.0
22,0.3966531795779414,0.36622776601683793,0.0
23,0.39620406914514295,0.6167175635198334,0.0
24,0.43600884549594543,0.5755279835377989,0.0
25,0.4138393651062963,0.732160982164925,0.0
26,0.43600884549594543,0.6117498506315934,0.0
27,0.3951856630042483,0.4287464628562721,0.0
28,0.4369138998236022,0.6549785100969162,0.0
29,0.4558532937629961,0.6935765383915592,0.0
30,0.4186452670239701,0.5796979368194286,0.0
31,0.39583333333333337,0.5878046994127974,0.0
32,0.48312351259378905,0.5626893131006262,0.0
33,0.43991941062998874,0.6542799032377672,0.0
34,0.3125,0.45355339059327376,0.0
35,0.30492424242424243,0.40155063187564544,0.0
36,0.3965040944730952,0.6839571256187927,0.0
37,0.4180028137229824,0.5878046994127974,0.0
38,0.4025452470562715,0.4414215005824598,0.0
39,0.27083333333333337,0.35413812651491094,0.02564102564102564
40,0.28476167023067095,0.35179877236514595,0.05
