Frame,EAR,MAR,PERCLOS
0,0.38461538461538464,0.5508062104071438,0
1,0.3076923076923077,0.607373393411656,0.0
2,0.34121392363616665,0.6535533905932738,0.0
3,0.35359095970747995,0.6157090294610121,0.0
4,0.34564404556758144,0.44776673559449515,0.0
5,0.39992139194204224,0.5010543508966443,0.0
6,0.4161808376989414,0.36588946788253196,0.0
7,0.35607483777561,0.29851115706299675,0.0
8,0.31653223232758165,0.29851115706299675,0.0
9,0.2688342576636744,0.35238060635362667,0.1111111111111111
10,0.2880083823848587,0.35238060635362667,0.2
11,0.2496034884329052,0.45689325579928664,0.2727272727272727
12,0.2817114149937722,0.34668762264076824,0.3333333333333333
13,0.3358980338670346,0.34668762264076824,0.0
14,0.29109095970747995,0.44776673559449515,0.07142857142857142
15,0.3333333333333333,0.44474569020986027,0.0
16,0.4121591541798045,0.6965260331469925,0.0
17,0.35294328937839486,0.45130249138614487,0.0
18,0.2784143736267638,0.4021324658641261,0.05555555555555555
19,0.2965841274656746,0.42274036082665584,0.10526315789473684
20,0.3091464381584206,0.40249223594996214,0.0
21,0.31397639088955326,0.39629003717045397,0.0
22,0.2762662157689145,0.45267873021259264,0.045454545454545456
23,0.2674417996385565,0.39629003717045397,0.08695652173913043
24,0.25,0.45830738774082813,0.125
25,0.2491364395612199,0.45454545454545453,0.16
26,0.2758227575022396,0.6503099294281427,0.19230769230769232
27,0.24004474832710554,0.40741085719133335,0.2222222222222222
28,0.2911629230773783,0.44126130406091413,0.25
29,0.24926362137539537,0.55,0.27586206896551724
30,0.23076923076923078,0.4125407610199758,0.3
31,0.16666666666666666,0.38246425283514074,0.3225806451612903
32,0.15659247934237155,0.5464315649385363,0.34375
33,0.2174432134535386,0.40741085719133335,0.36363636363636365
34,0.34893146998823477,0.7289551699322135,0.0
35,0.24875970943839476,0.6005580699176433,0.02857142857142857
36,0.3700042072128781,0.9956232242892719,0.0
37,0.28241264900109564,0.40413812651491093,0.02702702702702703
38,0.35359095970747995,1.0102034013334895,0.0
39,0.3150647005337013,0.39801487608399566,0.0
40,0.28005220638162315,0.41862277104652545,0.025
41,0.3119670101123631,0.44126130406091413,0.0
42,0.34089299776947407,0.39629003717045397,0.0
43,0.3321819194149599,0.5618033988749895,0.0
44,0.2911629230773783,0.40814490404211323,0.022727272727272728
45,0.3072391516156279,0.454994821285834,0.0
46,0.27994497435942955,0.31622776601683794,0.021739130434782608
47,0.2831637384771536,0.46505418095346795,0.0425531914893617
48,0.2684377460965796,0.44531907095499995,0.0625
49,0.33787816834587625,0.4123212641757034,0.0
50,0.3119670101123631,0.4056704851168295,0.0
51,0.23113015165268955,0.45267873021259264,0.0196078431372549
52,0.23904288819045583,0.40814490404211323,0.038461538461538464
53,0.3119962564107116,0.39348680723879,0.0
54,0.33531346781217497,0.43477000174730496,0.0
55,0.1965030158864815,0.9324290915869774,0.01818181818181818
56,0.23904288819045583,0.3486540305625663,0.03571428571428571
57,0.35294328937839486,0.6503099294281427,0.0
58,0.3333333333333333,0.36363636363636365,0.0
59,0.3628712269156696,0.35238060635362667,0.0
60,0.3742803663010166,0.5207106781186548,0.0
61,0.3353223269078479,0.7045996484973822,0.0
62,0.33275762637414663,0.61225200952333,0.0
63,0.3333333333333333,0.5,0.0
64,0.33531346781217497,0.65,0.0
65,0.37370465934182984,0.4,0.0
66,0.34230110819568815,0.5086328984636979,0.0
67,0.33275762637414663,0.6,0.0
68,0.339167882784403,0.4880935300919764,0.0
69,0.35359095970747995,0.5010543508966443,0.0
70,0.3637892376359904,0.7,0.0
71,0.35359095970747995,0.6535533905932738,0.0
72,0.3248603708689249,0.5883484054145521,0.0
73,0.34345769830317535,0.7178049194865025,0.0
74,0.32262436496984204,0.5454545454545454,0.0
75,0.29917574359019883,0.5909090909090909,0.013333333333333334
76,0.2916666666666667,0.5590152754669914,0.02631578947368421
77,0.3145609569444129,0.44126130406091413,0.0
78,0.3199371135536338,0.5011636919172769,0.0
79,0.3015867737222799,0.5428037577789523,0.0
80,0.35608369687128283,0.5970223141259935,0.0
81,0.2996794871794872,0.7491690239931101,0.012345679012345678
82,0.36718558616602837,0.30413812651491096,0.0
83,0.31448899357451454,0.5432144762551112,0.0
84,0.2916666666666667,0.7000617889386421,0.011904761904761904
85,0.3125,0.6005580699176433,0.0
86,0.3333333333333333,0.39801487608399566,0.0
87,0.3150647005337013,0.5472704546154941,0.0
88,0.33333333333333337,0.5508062104071438,0.0
89,0.3321819194149599,0.5590152754669914,0.0
90,0.3429559043026571,0.7035533905932738,0.0
91,0.33974358974358976,0.41115734090379125,0.0
92,0.33275762637414663,0.5086328984636979,0.0
93,0.3333333333333333,0.4724922203371553,0.0
94,0.3125,0.5472704546154941,0.0
95,0.2916666666666667,0.46505418095346795,0.010526315789473684
96,0.33275762637414663,0.6088919605546471,0.0
97,0.33275762637414663,0.75,0.0
98,0.2906591794880899,0.6,0.01020408163265306
99,0.32262436496984204,0.5086328984636979,0.0
100,0.33275762637414663,0.5982853481894718,0.0
101,0.3007063443228646,0.39629003717045397,0.0
102,0.3358980338670346,0.6088919605546471,0.0
103,0.32005966443614076,0.6056616054698527,0.0
104,0.3333333333333333,0.5472704546154941,0.0
105,0.2900517650038268,0.3535533905932738,0.009523809523809525
106,0.14715152168236095,0.39571665642531423,0.018867924528301886
107,0.2567615691736825,0.47191038634867466,0.028037383177570093
108,0.27159818510803196,0.6616672736016928,0.037037037037037035
109,0.26430096268380265,0.5193191936935438,0.045871559633027525
110,0.3205128205128205,0.65,0.0
111,0.3119962564107116,0.658113883008419,0.0
112,0.2817114149937722,0.6503099294281427,0.008928571428571428
113,0.2880650268944437,0.5535533905932738,0.017699115044247787
114,0.2916666666666667,0.5193191936935438,0.02631578947368421
115,0.3119962564107116,0.5565927359303,0.0
116,0.2916666666666667,0.6015157032742662,0.008620689655172414
117,0.2996794871794872,0.6548477889868828,0.017094017094017096
118,0.25,0.4951132042168211,0.025423728813559324
119,0.3358980338670346,0.603406976407785,0.0
120,0.3153653629502679,0.5982853481894718,0.0
121,0.2911629230773783,0.6,0.008264462809917356
122,0.339167882784403,0.65,0.0
123,0.29166666666666663,0.5472704546154941,0.008130081300813009
124,0.3353223269078479,0.6616672736016928,0.0
125,0.3223045294308965,0.6,0.0
126,0.3333333333333333,0.6625891564490792,0.0
127,0.3125,0.4,0.0
128,0.29504745125350795,0.5086328984636979,0.0078125
129,0.37063439861822006,0.658113883008419,0.0
130,0.3333333333333333,0.6488181422309168,0.0
131,0.3333333333333333,0.40741085719133335,0.0
132,0.3333333333333333,0.5393193716300061,0.0
133,0.33275762637414663,0.6015157032742662,0.0
134,0.32288023639008323,0.6503099294281427,0.0
135,0.3199371135536338,0.6790180953188889,0.0
136,0.32766892277477533,0.6503099294281427,0.0
137,0.3072391516156279,0.5958283137910597,0.0
138,0.3072391516156279,0.6393229521262926,0.0
139,0.3119962564107116,0.55,0.0
140,0.4180099395008663,0.6467741736364929,0.0
141,0.3223045294308965,0.65,0.0
142,0.2737103743308862,0.4558958188960177,0.007042253521126761
143,0.29166666666666663,0.5635611653485532,0.013986013986013986
144,0.3145609569444129,0.501636184885125,0.0
145,0.3358980338670346,0.65,0.0
146,0.2916666666666667,0.6,0.00684931506849315
147,0.27083333333333337,0.6,0.013605442176870748
148,0.3333333333333333,0.5914008426592314,0.0
149,0.2912348864472766,0.5970223141259935,0.006711409395973154
150,0.16632687414853436,0.4165985279140616,0.013333333333333334
151,0.30614272471130677,0.45130249138614487,0.0
152,0.2533807845868412,0.5678783495780239,0.006578947368421052
153,0.3125,0.5970223141259935,0.0
154,0.2732669160642112,0.44474569020986027,0.006493506493506494
155,0.28409090909090906,0.5508062104071438,0.012903225806451613
156,0.2742141179201746,0.43864916090331296,0.019230769230769232
157,0.3158807845868412,0.658113883008419,0.0
158,0.2912348864472766,0.45130249138614487,0.006329113924050633
159,0.2758227575022396,0.4481290797651359,0.012578616352201259
160,0.32765151515151514,0.5618033988749895,0.0
161,0.2950474512535079,0.5918327915634983,0.006211180124223602
162,0.2950474512535079,0.5086328984636979,0.012345679012345678
163,0.28461598258498333,0.5565927359303,0.018404907975460124
164,0.3384627344007359,0.608113883008419,0.0
165,0.29460399298683293,0.5214607252272536,0.006060606060606061
166,0.3333333333333333,0.55,0.0
167,0.3333333333333333,0.5428037577789523,0.0
168,0.36294433895418576,0.5,0.0
169,0.36979638830314665,0.5618033988749895,0.0
170,0.3015431594674615,0.4975185951049946,0.0
171,0.35608369687128283,0.5472704546154941,0.0
172,0.3333333333333333,0.6,0.0
173,0.33531346781217497,0.5107303626136268,0.0
174,0.3032459823344289,0.4293785128199472,0.0
175,0.3353223269078479,0.5472704546154941,0.0
176,0.34325432495509717,0.5393193716300061,0.0
177,0.35549913081642326,0.4311491533744805,0.0
178,0.3148443494798556,0.40741085719133335,0.0
179,0.27097902097902093,0.42791879828968615,0.00558659217877095
