Frame,EAR,MAR,PERCLOS
0,0.3530746588957723,0.3922322702763681,0
1,0.35048184885333766,0.39801487608399566,0.0
2,0.36465054265725005,0.3922322702763681,0.0
3,0.34800028441328634,0.40741085719133335,0.0
4,0.3706119743881999,0.34668762264076824,0.0
5,0.36052360187290367,0.39571665642531423,0.0
6,0.33473776085298823,0.29417420270727607,0.0
7,0.3467639796909522,0.3432032364918221,0.0
8,0.33304578845086563,0.34668762264076824,0.0
9,0.3158307004119415,0.39571665642531423,0.0
10,0.3627432951993517,0.36094912556683373,0.0
11,0.34878987645121506,0.31304951684997057,0.0
12,0.3783162815351574,0.31622776601683794,0.0
13,0.37203758968711914,0.40249223594996214,0.0
14,0.33049333580588763,0.4443137413055934,0.0
15,0.17273523969519716,0.35777087639996635,0.06666666666666667
16,0.18525710559251432,0.40249223594996214,0.125
17,0.20789104210314396,0.3922322702763681,0.17647058823529413
18,0.25239571792183835,0.3762950700533382,0.2222222222222222
19,0.29232837748876306,0.40296774597526264,0.2631578947368421
20,0.29153092859934704,0.35393973743837265,0.3
21,0.30675523658377124,0.38653404500035576,0.0
22,0.29609262320440477,0.3605551275463989,0.045454545454545456
23,0.36552966011368315,0.3432032364918221,0.0
24,0.3278961529255487,0.44474569020986027,0.0
25,0.33301975203572926,0.39571665642531423,0.0
26,0.36270965575795755,0.3432032364918221,0.0
27,0.34497639790746315,0.39467610868816316,0.0
28,0.30803882840071967,0.40249223594996214,0.0
29,0.2942125555513062,0.35777087639996635,0.034482758620689655
30,0.1877807214191675,0.4472135954999579,0.06666666666666667
31,0.1458860553150288,0.34668762264076824,0.0967741935483871
32,0.18525710559251432,0.35777087639996635,0.125
33,0.23797092846716233,0.35777087639996635,0.15151515151515152
34,0.34034897598295966,0.3432032364918221,0.0
35,0.3082481011975449,0.31304951684997057,0.0
36,0.33816292209790577,0.3922322702763681,0.0
37,0.33816292209790577,0.35777087639996635,0.0
38,0.3253684436054025,0.3432032364918221,0.0
39,0.33023677591444817,0.34668762264076824,0.0
40,0.33810539849664956,0.3432032364918221,0.0
41,0.3147896559910812,0.42101642960333396,0.0
42,0.3355495570586212,0.40249223594996214,0.0
43,0.33301975203572926,0.35777087639996635,0.0
44,0.3309878624535635,0.31304951684997057,0.0
45,0.31327485897391316,0.35777087639996635,0.0
46,0.3309878624535635,0.42101642960333396,0.0
47,0.3158307004119415,0.35777087639996635,0.0
48,0.2932150209261183,0.3432032364918221,0.020833333333333332
49,0.31397639088955326,0.47069629212312225,0.0
50,0.2891612468089052,0.3621429841700741,0.02
51,0.23388036067180293,0.34668762264076824,0.0392156862745098
52,0.20375615797239474,0.3922322702763681,0.057692307692307696
53,0.20655621688302328,0.40249223594996214,0.07547169811320754
54,0.24786746025962791,0.3432032364918221,0.09259259259259259
55,0.1943425958596935,0.35777087639996635,0.10909090909090909
56,0.19175778731488302,0.4293785128199472,0.125
57,0.11751359263101338,0.3621429841700741,0.14035087719298245
58,0.1700961405609423,0.3762950700533382,0.15517241379310345
59,0.23664527075473418,0.3762950700533382,0.1694915254237288
60,0.25250554610077625,0.2683281572999747,0.18333333333333332
61,0.2710869098986333,0.3167507697247046,0.19672131147540983
62,0.2928342290662498,0.33157371050334233,0.20967741935483872
63,0.3037671453184524,0.31304951684997057,0.0
64,0.2928342290662498,0.31304951684997057,0.015625
65,0.2906591794880899,0.2683281572999747,0.03076923076923077
66,0.26037183884438775,0.35777087639996635,0.045454545454545456
67,0.284502315347379,0.3922322702763681,0.05970149253731343
68,0.25250554610077625,0.3621429841700741,0.07352941176470588
69,0.27326691606421116,0.3167507697247046,0.08695652173913043
70,0.26037183884438775,0.3206215948612728,0.1
71,0.22731758684645825,0.3167507697247046,0.11267605633802817
72,0.17758640674972084,0.31304951684997057,0.125
73,0.20797351648384163,0.2683281572999747,0.136986301369863
